Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Katsina,Rimi,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Katsina,Sabuwa,0,17,16,0,0,0,0,0,0,Jan,2013,33,0,33,0,"Tuesday, January 1, 2013"
Malnutrition,Katsina,Sabuwa,0,6,4,0,0,0,0,0,0,Feb,2013,10,0,10,0,"Friday, February 1, 2013"
Malnutrition,Katsina,Sabuwa,0,19,24,0,0,0,0,0,0,Mar,2013,43,0,43,0,"Friday, March 1, 2013"
Malnutrition,Katsina,Sabuwa,0,11,23,0,0,0,0,0,0,Apr,2013,34,0,34,0,"Monday, April 1, 2013"
Malnutrition,Katsina,Sabuwa,1,6,7,0,0,0,0,0,0,May,2013,14,0,14,0,"Wednesday, May 1, 2013"
Malnutrition,Katsina,Sabuwa,0,2,7,0,0,0,0,0,0,Jun,2013,9,0,9,0,"Saturday, June 1, 2013"
Malnutrition,Katsina,Sabuwa,0,5,9,0,0,0,0,0,0,Jul,2013,14,0,14,0,"Monday, July 1, 2013"
Malnutrition,Katsina,Sabuwa,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Katsina,Sabuwa,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Katsina,Sabuwa,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Katsina,Sabuwa,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Katsina,Sabuwa,0,10,16,0,0,0,0,0,0,Dec,2013,26,0,26,0,"Sunday, December 1, 2013"
Malnutrition,Katsina,Safana,0,11,8,0,0,0,0,0,0,Jan,2013,19,0,19,0,"Tuesday, January 1, 2013"
Malnutrition,Katsina,Safana,5,6,7,0,3,6,0,0,0,Feb,2013,18,9,27,0,"Friday, February 1, 2013"
Malnutrition,Katsina,Safana,0,3,13,0,0,0,0,0,0,Mar,2013,16,0,16,0,"Friday, March 1, 2013"
Malnutrition,Katsina,Safana,0,12,9,0,0,2,0,0,0,Apr,2013,21,2,23,0,"Monday, April 1, 2013"
Malnutrition,Katsina,Safana,3,13,9,0,1,6,0,0,0,May,2013,25,7,32,0,"Wednesday, May 1, 2013"
Malnutrition,Katsina,Safana,0,3,13,0,1,6,0,0,0,Jun,2013,16,7,23,0,"Saturday, June 1, 2013"
Malnutrition,Katsina,Safana,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Katsina,Safana,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Katsina,Safana,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Katsina,Safana,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Katsina,Safana,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Katsina,Safana,0,2,3,0,2,3,0,0,0,Dec,2013,5,5,10,0,"Sunday, December 1, 2013"
Malnutrition,Katsina,Sandamu,0,42,38,0,8,2,0,0,0,Jan,2013,80,10,90,0,"Tuesday, January 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Katsina,Sandamu,6,5,12,0,0,0,0,0,0,Apr,2013,23,0,23,0,"Monday, April 1, 2013"
Malnutrition,Katsina,Sandamu,6,5,12,0,0,0,0,0,0,May,2013,23,0,23,0,"Wednesday, May 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,14,0,0,0,0,0,0,Jul,2013,14,0,14,0,"Monday, July 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Katsina,Sandamu,0,11,14,0,0,0,0,0,0,Oct,2013,25,0,25,0,"Tuesday, October 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Katsina,Sandamu,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Katsina,Zango,0,182,258,0,8,13,0,0,0,Jan,2013,440,21,461,0,"Tuesday, January 1, 2013"
Malnutrition,Katsina,Zango,0,251,411,0,7,3,0,0,0,Feb,2013,662,10,672,0,"Friday, February 1, 2013"
Malnutrition,Katsina,Zango,0,423,555,0,32,31,0,0,0,Mar,2013,978,63,1041,0,"Friday, March 1, 2013"
Malnutrition,Katsina,Zango,0,234,283,0,30,43,0,0,0,Apr,2013,517,73,590,0,"Monday, April 1, 2013"
Malnutrition,Katsina,Zango,0,312,426,0,40,39,0,1,0,May,2013,738,79,817,1,"Wednesday, May 1, 2013"
Malnutrition,Katsina,Zango,0,347,372,0,38,36,0,0,0,Jun,2013,719,74,793,0,"Saturday, June 1, 2013"
Malnutrition,Katsina,Zango,315,365,0,0,63,35,0,0,0,Jul,2013,680,98,778,0,"Monday, July 1, 2013"
Malnutrition,Katsina,Zango,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Katsina,Zango,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Katsina,Zango,0,163,225,0,0,0,0,0,0,Oct,2013,388,0,388,0,"Tuesday, October 1, 2013"
Malnutrition,Katsina,Zango,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Katsina,Zango,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,3,0,0,0,0,0,0,Jan,2013,3,0,3,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,4,0,0,0,0,0,0,Apr,2013,4,0,4,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Aleiro,0,2,4,0,0,1,0,0,0,May,2013,6,1,7,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Aleiro,0,3,2,0,1,1,0,0,0,Jun,2013,5,2,7,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Aleiro,0,4,6,0,0,6,0,0,1,Jul,2013,10,6,16,1,"Monday, July 1, 2013"
Malnutrition,Kebbi,Aleiro,0,8,13,0,0,0,0,0,0,Aug,2013,21,0,21,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,8,0,10,6,0,0,0,Sep,2013,8,16,24,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Aleiro,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,26,102,0,0,0,0,0,0,Apr,2013,128,0,128,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,102,129,0,0,0,0,0,0,May,2013,231,0,231,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,10,12,0,0,0,0,0,0,Jun,2013,22,0,22,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,65,120,0,0,0,0,0,0,Aug,2013,185,0,185,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Arewa Dandi,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Argungu,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Augie,0,20,40,0,0,0,0,0,0,Jan,2013,60,0,60,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Augie,0,30,105,0,0,0,0,0,0,Apr,2013,135,0,135,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Augie,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Bagudo,0,11,22,0,0,0,0,0,0,Feb,2013,33,0,33,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Bagudo,0,14,22,0,0,0,0,0,0,Mar,2013,36,0,36,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,7,0,0,0,0,0,0,Apr,2013,7,0,7,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Bagudo,0,4,8,0,0,0,0,0,0,Jun,2013,12,0,12,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Bagudo,0,4,4,0,0,0,0,0,0,Oct,2013,8,0,8,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Bagudo,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,17,2,0,15,7,0,1,1,Mar,2013,19,22,41,2,"Friday, March 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,4,2,0,2,2,0,0,0,Jul,2013,6,4,10,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Birnin Kebbi,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,2,0,0,0,0,0,0,Feb,2013,2,0,2,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Bunza,0,2,3,0,0,0,0,0,0,Apr,2013,5,0,5,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Bunza,0,2,1,0,0,0,0,0,0,May,2013,3,0,3,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Bunza,0,2,3,0,0,0,0,0,0,Jun,2013,5,0,5,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Bunza,0,3,2,0,0,0,0,0,0,Sep,2013,5,0,5,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Bunza,0,6,2,0,0,0,0,0,0,Oct,2013,8,0,8,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Bunza,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Dandi,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Fakai,0,1,4,0,0,0,0,0,0,Feb,2013,5,0,5,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Fakai,0,4,2,0,0,0,0,0,0,May,2013,6,0,6,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Fakai,0,4,2,0,0,0,0,0,0,Jun,2013,6,0,6,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Fakai,0,5,4,0,0,0,0,0,0,Oct,2013,9,0,9,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Fakai,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Gwandu,0,4,13,0,0,0,0,0,0,Feb,2013,17,0,17,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,22,0,0,0,0,0,0,Mar,2013,22,0,22,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,12,0,0,0,0,0,0,Apr,2013,12,0,12,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Gwandu,0,14,10,0,0,0,0,0,0,May,2013,24,0,24,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Gwandu,0,18,25,0,0,0,0,0,0,Sep,2013,43,0,43,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Gwandu,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Jega,0,6,23,0,0,0,0,0,0,Jul,2013,29,0,29,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Jega,0,0,4,0,0,0,0,0,0,Aug,2013,4,0,4,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Jega,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Kalgo,0,120,110,0,0,0,0,0,0,Mar,2013,230,0,230,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,90,0,0,0,0,0,0,Apr,2013,90,0,90,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,93,0,0,0,0,0,5,May,2013,93,0,93,5,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Kalgo,0,94,16,0,0,0,0,0,0,Jun,2013,110,0,110,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,96,0,0,0,0,0,0,Aug,2013,96,0,96,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Kalgo,10,84,0,0,0,0,0,0,0,Sep,2013,94,0,94,0,"Sunday, September 1, 2013"
Malnutrition,Kebbi,Kalgo,0,10,108,0,0,0,0,0,0,Oct,2013,118,0,118,0,"Tuesday, October 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Kebbi,Kalgo,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,207,0,0,0,0,0,0,May,2013,207,0,207,0,"Wednesday, May 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,150,0,0,0,0,0,0,Jun,2013,150,0,150,0,"Saturday, June 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Kebbi,Koko-Besse,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
